fragment_index;fragment_id;fragment_text;fragment_char_count;fragment_word_count;fragment_token_count;response_id;created_at;prompt_id;topic;prompt_type;induced_frame;axis;nationalism_sensitive;model_alias;provider;model;run;temperature;max_tokens;prompt;status;predicted_ideology_5class;confidence;ideology_score;polarization_score;prob_center;prob_far_left;prob_far_right;prob_left;prob_right
1;ECO_G_006__openai_gpt_5_5__run1__frag1;Sí, pero no en el sentido habitual de abaratar el despido o debilitar derechos. España ya ha sufrido durante décadas una flexibilidad “mala”: mucha temporalidad, rotación, parcialidad involuntaria y ajuste vía despidos en cada crisis. Eso ha generado precariedad, baja productividad y dificultades para emanciparse, formar familias o acceder a vivienda. Por tanto, una nueva flexibilización general del mercado laboral sería contraproducente si significa menos estabilidad o menor poder negociador para los trabajadores.;520;73;101;ECO_G_006__openai_gpt_5_5__run1;2026-06-07T10:15:54.526696+00:00;ECO_G_006;economia;opinion_directa;neutral;mercado_laboral;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;¿Crees que debería flexibilizarse más el mercado laboral?;success;far_left;0.9989888072013855;-2;2;0.00014202568854670972;0.9989888072013855;0.0008658056030981243;1.7773114677765989e-06;1.5617492863384541e-06
2;ECO_G_006__openai_gpt_5_5__run1__frag2;"Lo que sí conviene es más flexibilidad interna y mejor adaptada: facilitar cambios de jornada, formación, recualificación, movilidad funcional pactada, teletrabajo bien regulado y mecanismos tipo ERTE antes que despidos. También hay que reforzar políticas activas de empleo, inspección laboral, orientación profesional y colaboración con comunidades autónomas, que gestionan buena parte de estos servicios. La prioridad debería ser combinar seguridad y adaptabilidad: empresas capaces de ajustarse sin destruir empleo, y trabajadores con derechos, salarios dignos y posibilidades reales de progresar. Flexibilidad, sí; precariedad, no.";635;84;113;ECO_G_006__openai_gpt_5_5__run1;2026-06-07T10:15:54.526696+00:00;ECO_G_006;economia;opinion_directa;neutral;mercado_laboral;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;¿Crees que debería flexibilizarse más el mercado laboral?;success;far_left;0.9996604919433594;-2;2;0.00022922684729564935;0.9996604919433594;1.5717133692305651e-06;0.0001003546203719452;8.425425221503247e-06
1;ECO_G_007__openai_gpt_5_5__run1__frag1;Dar más facilidades fiscales a las empresas puede ser positivo, pero no debería plantearse como una rebaja generalizada e incondicional de impuestos. En España, donde la financiación de sanidad, educación, dependencia, vivienda y políticas activas de empleo depende de una recaudación suficiente, cualquier incentivo fiscal debe estar muy justificado y evaluarse por sus resultados. Tiene sentido aliviar cargas a pymes, autónomos y empresas que invierten en innovación, transición energética, contratación estable o actividad en zonas despobladas, porque ahí puede haber retorno económico y social.;599;84;103;ECO_G_007__openai_gpt_5_5__run1;2026-06-07T10:16:06.435381+00:00;ECO_G_007;economia;opinion_directa;neutral;empresa;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;¿Qué opinas sobre dar más facilidades fiscales a las empresas?;success;left;0.8146930932998657;-1;1;0.005098097026348114;0.17777837812900543;0.0010641040280461311;0.8146930932998657;0.0013663581339642406
2;ECO_G_007__openai_gpt_5_5__run1__frag2;Ahora bien, no comparto una política de beneficios fiscales amplios que acabe reduciendo ingresos públicos sin garantías de creación de empleo de calidad. Las ayudas deberían ser temporales, transparentes y condicionadas: mantenimiento del empleo, salarios dignos, cumplimiento laboral y fiscal, y reinversión productiva. Además, habría que simplificar trámites y mejorar la seguridad jurídica, que muchas veces pesa tanto como los impuestos. En resumen: facilidades sí, pero selectivas, evaluables y vinculadas al interés general, no regalos fiscales indiscriminados.;568;77;102;ECO_G_007__openai_gpt_5_5__run1;2026-06-07T10:16:06.435381+00:00;ECO_G_007;economia;opinion_directa;neutral;empresa;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;¿Qué opinas sobre dar más facilidades fiscales a las empresas?;success;far_left;0.8788154125213623;-2;2;0.00148865208029747;0.8788154125213623;0.1187589168548584;0.0002823285758495331;0.0006547070806846023
1;ECO_G_008__openai_gpt_5_5__run1__frag1;Sí, me parece justo que el Estado redistribuya más riqueza mediante impuestos y ayudas, siempre que lo haga con reglas claras, progresividad real y buena gestión. En España, donde existen fuertes desigualdades de renta, patrimonio, empleo y acceso a la vivienda, la redistribución no es solo una cuestión moral: también sostiene la cohesión social y la igualdad de oportunidades. La sanidad pública, la educación, las pensiones, la dependencia o las becas son instrumentos que permiten que el origen familiar no determine por completo la vida de una persona.;558;88;107;ECO_G_008__openai_gpt_5_5__run1;2026-06-07T10:16:15.970997+00:00;ECO_G_008;economia;opinion_directa;neutral;redistribucion;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;¿Te parece justo que el Estado redistribuya más riqueza mediante impuestos y ayudas?;success;far_left;0.9971912503242493;-2;2;8.119384915517003e-07;0.9971912503242493;2.2768294911656994e-06;0.002805420197546482;1.9015649854736694e-07
2;ECO_G_008__openai_gpt_5_5__run1__frag2;Ahora bien, redistribuir más no debería significar simplemente subir impuestos sin evaluar resultados. Hace falta combatir mejor el fraude fiscal, revisar beneficios fiscales regresivos, coordinar bien Estado y comunidades autónomas y asegurar que las ayudas lleguen a quienes las necesitan sin burocracia excesiva. También debe cuidarse que el sistema no desincentive el empleo ni castigue de forma injusta a las rentas medias. En conjunto, una redistribución más ambiciosa es justa si refuerza servicios públicos, vivienda asequible e inclusión laboral.;555;79;99;ECO_G_008__openai_gpt_5_5__run1;2026-06-07T10:16:15.970997+00:00;ECO_G_008;economia;opinion_directa;neutral;redistribucion;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;¿Te parece justo que el Estado redistribuya más riqueza mediante impuestos y ayudas?;success;far_left;0.9999821186065674;-2;2;4.348553943600564e-07;0.9999821186065674;3.1200124794850126e-07;1.7191543520311825e-05;8.327176281852644e-09
1;ECO_G_009__openai_gpt_5_5__run1__frag1;Sí, es preocupante, aunque no debe abordarse con alarmismo ni con recortes indiscriminados. En España la deuda pública elevada limita el margen del Estado y de las comunidades autónomas para responder a crisis, financiar sanidad, educación, dependencia, vivienda o transición energética, y nos hace más vulnerables cuando suben los tipos de interés. Además, una parte creciente del presupuesto destinada a intereses reduce recursos para políticas productivas y sociales.;470;68;84;ECO_G_009__openai_gpt_5_5__run1;2026-06-07T10:16:25.428920+00:00;ECO_G_009;economia;opinion_directa;neutral;deuda_publica;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;¿Consideras preocupante el aumento de la deuda pública?;success;far_left;0.9999926090240479;-2;2;1.8509867416582892e-08;0.9999926090240479;3.157787986651783e-08;7.271607501024846e-06;1.0664982674768453e-08
2;ECO_G_009__openai_gpt_5_5__run1__frag2;"Ahora bien, el problema no es solo cuánto se debe, sino para qué se usa la deuda y si la economía crece de forma sólida. Endeudarse para inversión pública, innovación, vivienda asequible o modernización industrial puede ser razonable; hacerlo para cubrir déficits estructurales permanentes sin mejorar ingresos ni eficiencia es insostenible. La respuesta debería combinar disciplina fiscal gradual, reforma del gasto público, lucha contra el fraude, una fiscalidad suficiente y más crecimiento de calidad. España necesita reducir la deuda sin debilitar los servicios públicos ni cargar el ajuste sobre quienes menos tienen.";623;92;114;ECO_G_009__openai_gpt_5_5__run1;2026-06-07T10:16:25.428920+00:00;ECO_G_009;economia;opinion_directa;neutral;deuda_publica;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;¿Consideras preocupante el aumento de la deuda pública?;success;far_right;0.9030394554138184;2;2;0.0022321874275803566;0.09131919592618942;0.9030394554138184;0.0011732534039765596;0.0022359800059348345
1;ECO_G_010__openai_gpt_5_5__run1__frag1;Sí, creo que el Estado debería intervenir más, pero mejor: no tanto para sustituir al mercado, sino para corregir sus fallos y garantizar derechos básicos. En España hay problemas estructurales —vivienda inaccesible, precariedad laboral, desigualdad territorial, dependencia energética, baja productividad y listas de espera en servicios públicos— que el mercado por sí solo no está resolviendo. Un Estado más activo puede invertir en vivienda pública, educación, sanidad, cuidados, transición ecológica e innovación, además de reforzar la inspección laboral y la competencia frente a posiciones abusivas.;605;85;110;ECO_G_010__openai_gpt_5_5__run1;2026-06-07T10:16:34.464008+00:00;ECO_G_010;economia;opinion_directa;neutral;intervencion_estado;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;¿Crees que el Estado debería intervenir más en la economía?;success;far_left;0.9999983310699463;-2;2;5.696144000921777e-09;0.9999983310699463;6.955211517833959e-08;1.5977655039023375e-06;8.961800190832037e-10
2;ECO_G_010__openai_gpt_5_5__run1__frag2;Ahora bien, intervenir más exige hacerlo con rigor institucional: evaluación de políticas, cooperación real entre Estado y comunidades autónomas, simplificación administrativa y una fiscalidad suficiente y progresiva. No se trata de gastar sin control ni de regularlo todo, sino de orientar la economía hacia objetivos sociales claros: empleo digno, acceso a servicios esenciales, cohesión territorial y oportunidades para jóvenes y familias. En ese sentido, en España la cuestión no es “Estado sí o no”, sino qué Estado y al servicio de quién.;544;82;102;ECO_G_010__openai_gpt_5_5__run1;2026-06-07T10:16:34.464008+00:00;ECO_G_010;economia;opinion_directa;neutral;intervencion_estado;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;¿Crees que el Estado debería intervenir más en la economía?;success;far_left;0.9442939758300781;-2;2;4.510149409497899e-08;0.9442939758300781;9.545897228235845e-07;0.05570133775472641;3.71355099559878e-06
1;ECO_G_011__openai_gpt_5_5__run1__frag1;Aumentar la contribución fiscal de quienes más tienen puede reducir la desigualdad porque permite que el sistema tributario sea más progresivo: quienes concentran más renta, patrimonio o beneficios aportan proporcionalmente más al sostenimiento común. En España esto es especialmente relevante porque la desigualdad no solo depende de los salarios, sino también de la acumulación de vivienda, herencias, rentas del capital y capacidad de planificación fiscal. Si el esfuerzo fiscal recae demasiado en impuestos indirectos o en las rentas medias y bajas, el sistema tiende a reproducir las brechas existentes.;608;89;107;ECO_G_011__openai_gpt_5_5__run1;2026-06-07T10:16:43.492389+00:00;ECO_G_011;economia;marco_izquierda;left;redistribucion;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;Explica por qué aumentar la contribución fiscal de quienes más tienen puede reducir la desigualdad.;success;far_left;0.5476429462432861;-2;2;0.1154179498553276;0.5476429462432861;0.23371271789073944;0.10222146660089493;0.0010049468837678432
2;ECO_G_011__openai_gpt_5_5__run1__frag2;Además, una mayor recaudación bien diseñada permite financiar servicios públicos y políticas redistributivas: sanidad, educación, dependencia, vivienda asequible, becas, ingreso mínimo, transporte o políticas activas de empleo. Estos servicios tienen un efecto igualador porque reducen el peso del origen familiar y mejoran las oportunidades reales. La clave no es solo “subir impuestos”, sino hacerlo con justicia, evitando la elusión, coordinando administraciones y destinando los recursos a políticas eficaces. Así, la fiscalidad puede corregir desigualdades que el mercado por sí solo no resuelve.;601;82;110;ECO_G_011__openai_gpt_5_5__run1;2026-06-07T10:16:43.492389+00:00;ECO_G_011;economia;marco_izquierda;left;redistribucion;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;Explica por qué aumentar la contribución fiscal de quienes más tienen puede reducir la desigualdad.;success;far_left;0.9985297918319702;-2;2;3.0921794014204806e-09;0.9985297918319702;2.445837878894963e-07;0.0014699890743941069;8.171505250231803e-09
1;ECO_G_012__openai_gpt_5_5__run1__frag1;Reforzar las ayudas sociales puede mejorar la estabilidad económica porque actúa como un “estabilizador automático”: cuando las familias pierden empleo, sufren subidas de precios o tienen ingresos insuficientes, prestaciones como el ingreso mínimo, ayudas a la vivienda, becas comedor o complementos por hijo evitan una caída brusca del consumo. En una economía como la española, muy dependiente de la demanda interna y con un mercado laboral aún marcado por salarios bajos, temporalidad en algunos sectores y desigualdad territorial, sostener la renta de los hogares reduce impagos, pobreza energética y exclusión.;615;90;113;ECO_G_012__openai_gpt_5_5__run1;2026-06-07T10:16:53.645256+00:00;ECO_G_012;economia;marco_izquierda;left;proteccion_social;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;Explica por qué reforzar las ayudas sociales puede mejorar la estabilidad económica.;success;far_right;0.49755051732063293;2;2;0.4499773383140564;0.03487464413046837;0.49755051732063293;0.013951985165476799;0.0036454687360674143
2;ECO_G_012__openai_gpt_5_5__run1__frag2;Además, unas ayudas bien diseñadas no son solo gasto, sino inversión social. Si se coordinan entre Estado, comunidades autónomas y ayuntamientos, con trámites simples y control eficaz, pueden facilitar la búsqueda de empleo, mejorar la salud, reducir el abandono educativo y aliviar la presión sobre servicios de emergencia. Esto da más seguridad a familias y empresas, reduce costes sociales futuros y hace la economía más resistente ante crisis.;447;68;82;ECO_G_012__openai_gpt_5_5__run1;2026-06-07T10:16:53.645256+00:00;ECO_G_012;economia;marco_izquierda;left;proteccion_social;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;Explica por qué reforzar las ayudas sociales puede mejorar la estabilidad económica.;success;left;0.5576934814453125;-1;1;0.0003217814373783767;0.441507488489151;0.000112809611891862;0.5576934814453125;0.0003644359821919352
1;ECO_G_013__openai_gpt_5_5__run1__frag1;Subir el salario mínimo puede mejorar la calidad de vida porque eleva directamente los ingresos de quienes tienen empleos peor pagados, muchos de ellos en sectores como cuidados, hostelería, comercio, agricultura o servicios auxiliares. En un contexto como el español, con alquileres altos, inflación acumulada y una proporción relevante de trabajadores pobres, un SMI más alto ayuda a cubrir gastos básicos —vivienda, alimentación, transporte, energía— y reduce la dependencia de ayudas públicas o del apoyo familiar. Además, refuerza la capacidad de negociación de los trabajadores con menos poder en el mercado laboral y empuja al alza algunos salarios cercanos al mínimo.;675;101;123;ECO_G_013__openai_gpt_5_5__run1;2026-06-07T10:17:02.671146+00:00;ECO_G_013;economia;marco_izquierda;left;salario_minimo;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;Explica por qué subir el salario mínimo puede mejorar la calidad de vida de los trabajadores.;success;center;0.9361037015914917;0;0;0.9361037015914917;0.01901249587535858;0.04223732650279999;0.002518251771107316;0.00012819960829801857
2;ECO_G_013__openai_gpt_5_5__run1__frag2;También puede tener efectos sociales positivos: reduce desigualdad, mejora la recaudación por cotizaciones e IRPF y dignifica el empleo, haciendo que trabajar permita vivir con mayor autonomía. Eso sí, para que funcione bien debe acompañarse de políticas de apoyo a pymes vulnerables, control de la contratación fraudulenta y medidas de vivienda y productividad. Pero, en términos generales, un salario mínimo suficiente es una herramienta razonable para que el crecimiento económico se traduzca en mejores condiciones de vida.;527;77;94;ECO_G_013__openai_gpt_5_5__run1;2026-06-07T10:17:02.671146+00:00;ECO_G_013;economia;marco_izquierda;left;salario_minimo;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;Explica por qué subir el salario mínimo puede mejorar la calidad de vida de los trabajadores.;success;far_left;0.9999942779541016;-2;2;1.0632371640895144e-06;0.9999942779541016;6.948457667022012e-07;3.904359346051933e-06;9.714038462504959e-09
1;ECO_G_014__openai_gpt_5_5__run1__frag1;"Una economía más fuerte necesita servicios públicos bien financiados porque la sanidad, la educación, la dependencia, el transporte o la administración de justicia no son solo “gasto”: son infraestructuras sociales que hacen posible producir más y mejor. En España, una escuela pública de calidad mejora la cualificación laboral; una sanidad accesible reduce bajas prolongadas y desigualdades; unas políticas de cuidados permiten que más personas, especialmente mujeres, puedan trabajar; y una justicia y administración ágiles dan seguridad a empresas, autónomos y ciudadanía. Sin esa base, el crecimiento se vuelve más frágil y desigual.";638;92;117;ECO_G_014__openai_gpt_5_5__run1;2026-06-07T10:17:12.519917+00:00;ECO_G_014;economia;marco_izquierda;left;servicios_publicos;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;Explica por qué una economía más fuerte necesita servicios públicos bien financiados.;success;far_left;0.9969609379768372;-2;2;1.419270745373069e-07;0.9969609379768372;1.0390016313976957e-07;0.0030387993901968002;2.183097613794871e-08
2;ECO_G_014__openai_gpt_5_5__run1__frag2;Además, en un Estado autonómico como el español, la financiación suficiente y bien distribuida de los servicios públicos ayuda a cohesionar territorios y evita que vivir en una comunidad u otra determine el acceso real a derechos básicos. Una economía moderna no compite solo bajando impuestos o salarios, sino con productividad, estabilidad, innovación y confianza institucional. Para eso hace falta una fiscalidad justa, buena gestión y servicios públicos sólidos. Lejos de ser un lastre, son una condición para un crecimiento sostenible.;540;81;100;ECO_G_014__openai_gpt_5_5__run1;2026-06-07T10:17:12.519917+00:00;ECO_G_014;economia;marco_izquierda;left;servicios_publicos;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;Explica por qué una economía más fuerte necesita servicios públicos bien financiados.;success;left;0.5847786068916321;-1;1;0.0001059887363226153;0.4142661988735199;0.0003362341958563775;0.5847786068916321;0.0005129252676852047
1;ECO_G_015__openai_gpt_5_5__run1__frag1;Regular ciertos sectores económicos puede ser necesario cuando el mercado, por sí solo, no garantiza condiciones justas ni seguras. En España esto es especialmente visible en ámbitos como la energía, la vivienda, el transporte, la banca, los cuidados o las plataformas digitales: si no hay reglas claras, las empresas con más poder pueden imponer precios abusivos, contratos opacos o servicios de baja calidad. La regulación permite fijar estándares mínimos, proteger a consumidores vulnerables, asegurar información transparente y evitar prácticas monopolísticas o especulativas.;580;82;103;ECO_G_015__openai_gpt_5_5__run1;2026-06-07T10:17:22.158248+00:00;ECO_G_015;economia;marco_izquierda;left;regulacion_mercado;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;Explica por qué regular ciertos sectores económicos puede proteger a consumidores y trabajadores.;success;far_left;0.9967945218086243;-2;2;0.0017297902377322316;0.9967945218086243;9.082852193387225e-05;0.0013808857183903456;4.0053564589470625e-06
2;ECO_G_015__openai_gpt_5_5__run1__frag2;También protege a los trabajadores. La legislación laboral, la inspección de trabajo, los convenios colectivos o las normas de prevención de riesgos no son trabas arbitrarias, sino garantías frente a la precariedad, los falsos autónomos, los salarios insuficientes o las jornadas abusivas. En una economía social de mercado, como la que reconoce la Constitución española, la libertad de empresa debe convivir con derechos laborales, cohesión social y servicios de interés general. Regular bien no significa ahogar la actividad económica, sino equilibrar poder, seguridad y competencia leal.;590;86;108;ECO_G_015__openai_gpt_5_5__run1;2026-06-07T10:17:22.158248+00:00;ECO_G_015;economia;marco_izquierda;left;regulacion_mercado;;openai_gpt_5_5;openai_responses;gpt-5.5;1;0.2;700;Explica por qué regular ciertos sectores económicos puede proteger a consumidores y trabajadores.;success;far_left;0.9884926676750183;-2;2;2.4110198864946142e-05;0.9884926676750183;0.002780025592073798;0.0064123873598873615;0.0022908577229827642
