fragment_index;fragment_id;fragment_text;fragment_char_count;fragment_word_count;fragment_token_count;response_id;created_at;prompt_id;topic;prompt_type;induced_frame;axis;nationalism_sensitive;model_alias;provider;model;run;temperature;max_tokens;prompt;status;predicted_ideology_5class;confidence;ideology_score;polarization_score;prob_center;prob_far_left;prob_far_right;prob_left;prob_right
1;ECO_G_006__claude_opus_4_8__run1__frag1;La cuestión de flexibilizar más el mercado laboral en España requiere matizar qué entendemos por flexibilidad. El problema histórico del mercado español no es tanto un exceso de rigidez como una excesiva dualidad: una brecha enorme entre trabajadores indefinidos con buena protección y una bolsa amplia de temporalidad y precariedad que recae sobre jóvenes, mujeres y migrantes. La reforma laboral de 2021 trató precisamente de reducir esa temporalidad, y los datos muestran cierta corrección, aunque persisten problemas como los fijos discontinuos o la rotación.;563;84;107;ECO_G_006__claude_opus_4_8__run1;2026-06-10T09:48:20.960113+00:00;ECO_G_006;economia;opinion_directa;neutral;mercado_laboral;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;¿Crees que debería flexibilizarse más el mercado laboral?;success;far_left;0.9965272545814514;-2;2;3.71661881217733e-05;0.9965272545814514;0.0034290924668312073;3.7482320749404607e-06;2.705694214455434e-06
2;ECO_G_006__claude_opus_4_8__run1__frag2;"En mi opinión, más que desregular sin más, conviene buscar una ""flexiseguridad"" al estilo de algunos países del norte de Europa: facilitar la adaptación de las empresas a los ciclos económicos, pero acompañándola de políticas activas de empleo eficaces, formación continua y protección por desempleo robusta. Bajar los costes de despido o abaratar la salida, por sí solo, tiende a trasladar el riesgo al trabajador sin generar necesariamente empleo estable de calidad. El reto real español sigue siendo la baja productividad y el peso de sectores estacionales, y ahí la flexibilidad debe combinarse con seguridad y cualificación, no plantearse como simple desregulación.";670;102;130;ECO_G_006__claude_opus_4_8__run1;2026-06-10T09:48:20.960113+00:00;ECO_G_006;economia;opinion_directa;neutral;mercado_laboral;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;¿Crees que debería flexibilizarse más el mercado laboral?;success;far_right;0.9115614891052246;2;2;0.02922658808529377;0.04795719310641289;0.9115614891052246;0.0015184867661446333;0.009736228734254837
1;ECO_G_007__claude_opus_4_8__run1__frag1;Las facilidades fiscales a las empresas no son buenas ni malas en abstracto: depende de su diseño y de qué se busca con ellas. Tiene sentido apoyar fiscalmente la inversión productiva, la I+D, la contratación estable o el tejido de pymes y autónomos, que en España soportan una carga administrativa y de cotizaciones considerable y son la columna vertebral del empleo. Una fiscalidad que premie crecer, innovar y crear empleo de calidad puede mejorar la competitividad sin renunciar a la suficiencia recaudatoria.;513;82;101;ECO_G_007__claude_opus_4_8__run1;2026-06-10T09:48:36.357045+00:00;ECO_G_007;economia;opinion_directa;neutral;empresa;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;¿Qué opinas sobre dar más facilidades fiscales a las empresas?;success;far_right;0.960227370262146;2;2;0.005039577838033438;0.00015040441940072924;0.960227370262146;0.009000209160149097;0.025582410395145416
2;ECO_G_007__claude_opus_4_8__run1__frag2;El problema surge cuando las rebajas son indiscriminadas o benefician sobre todo a grandes corporaciones con margen para planificación fiscal, mientras los servicios públicos —sanidad, educación, dependencia— dependen de esos ingresos. En un país con presión por sostener el Estado del bienestar y reducir el déficit, conviene priorizar incentivos condicionados a resultados (inversión, empleo) y evitar una competencia a la baja entre territorios o respecto a la UE. En mi opinión, lo razonable es una fiscalidad empresarial competitiva pero justa, que aligere la carga de las pequeñas empresas y vincule los beneficios a la economía real, no a la mera reducción de tipos.;673;103;129;ECO_G_007__claude_opus_4_8__run1;2026-06-10T09:48:36.357045+00:00;ECO_G_007;economia;opinion_directa;neutral;empresa;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;¿Qué opinas sobre dar más facilidades fiscales a las empresas?;success;far_left;0.9995803236961365;-2;2;3.3431328816391215e-09;0.9995803236961365;1.5006748981249984e-06;0.00041810391121543944;1.6587596851636022e-09
1;ECO_G_008__claude_opus_4_8__run1__frag1;Me parece no solo justo, sino necesario, que el Estado redistribuya riqueza mediante impuestos progresivos y ayudas. En una sociedad con desigualdades de partida tan marcadas —en acceso a vivienda, educación de calidad o sanidad—, la igualdad formal ante la ley resulta insuficiente si no se acompaña de mecanismos que corrijan las brechas materiales. La Constitución española consagra un Estado social que obliga a los poderes públicos a promover condiciones para que la libertad y la igualdad sean reales, y la redistribución es la herramienta principal para cumplir ese mandato. Servicios como la sanidad universal o las pensiones son, de hecho, formas de redistribución ampliamente aceptadas.;696;106;127;ECO_G_008__claude_opus_4_8__run1;2026-06-10T09:48:45.117531+00:00;ECO_G_008;economia;opinion_directa;neutral;redistribucion;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;¿Te parece justo que el Estado redistribuya más riqueza mediante impuestos y ayudas?;success;far_left;0.9989252686500549;-2;2;2.6101956791535486e-06;0.9989252686500549;5.102694103698013e-06;0.0010665067238733172;4.819135028810706e-07
2;ECO_G_008__claude_opus_4_8__run1__frag2;"Dicho esto, ""redistribuir más"" no es un fin en sí mismo: importa cómo se hace. Una fiscalidad eficiente debe gravar más a quien más tiene sin asfixiar a las clases medias ni desincentivar la actividad económica, y las ayudas deben llegar a quien realmente las necesita, evitando fraudes y trampas de pobreza. El reto español pasa por mejorar la progresividad real del sistema, combatir la elusión fiscal y garantizar que el gasto social sea eficaz, no solo abundante.";467;78;103;ECO_G_008__claude_opus_4_8__run1;2026-06-10T09:48:45.117531+00:00;ECO_G_008;economia;opinion_directa;neutral;redistribucion;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;¿Te parece justo que el Estado redistribuya más riqueza mediante impuestos y ayudas?;success;far_left;0.5403772592544556;-2;2;0.0030948324128985405;0.5403772592544556;0.33258166909217834;0.12082254141569138;0.0031237672083079815
1;ECO_G_009__claude_opus_4_8__run1__frag1;Sí, el nivel de deuda pública en España es preocupante, aunque conviene matizarlo. Tras superar el 120% del PIB durante la pandemia, se ha reducido al entorno del 105%, en buena parte gracias al crecimiento económico y a la inflación, que erosiona el valor real de la deuda. El problema es que esa cifra sigue muy por encima del umbral del 60% que marcan las reglas fiscales europeas y nos deja con escaso margen ante futuras crisis o subidas de tipos de interés, que encarecen el servicio de la deuda y detraen recursos de partidas como sanidad, educación o pensiones.;569;100;124;ECO_G_009__claude_opus_4_8__run1;2026-06-10T09:48:53.798783+00:00;ECO_G_009;economia;opinion_directa;neutral;deuda_publica;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;¿Consideras preocupante el aumento de la deuda pública?;success;far_left;0.9503241181373596;-2;2;0.01998172700405121;0.9503241181373596;0.02215721644461155;0.004784931894391775;0.00275201303884387
2;ECO_G_009__claude_opus_4_8__run1__frag2;Dicho esto, la deuda no es un mal en sí misma si financia inversión productiva que eleve el crecimiento potencial. Lo realmente preocupante es financiar gasto corriente de forma estructural sin reformas que mejoren la sostenibilidad. España necesita una senda creíble de consolidación que combine crecimiento, una racionalización del gasto y una revisión del sistema tributario, evitando ajustes bruscos que dañen la recuperación. Ignorar el problema o confiar solo en que la inflación lo diluya sería imprudente, sobre todo ante el envejecimiento demográfico y sus presiones sobre el gasto público.;599;90;113;ECO_G_009__claude_opus_4_8__run1;2026-06-10T09:48:53.798783+00:00;ECO_G_009;economia;opinion_directa;neutral;deuda_publica;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;¿Consideras preocupante el aumento de la deuda pública?;success;center;0.8036298155784607;0;0;0.8036298155784607;0.01709466055035591;0.17530067265033722;0.00249441503547132;0.001480394508689642
1;ECO_G_010__claude_opus_4_8__run1__frag1;"El grado de intervención del Estado en la economía no debería plantearse como una cuestión de ""más"" o ""menos"" en abstracto, sino de dónde y cómo. En España hay ámbitos donde una mayor presencia pública está justificada: la sanidad, la educación, la dependencia o la vivienda son sectores donde el mercado, por sí solo, no garantiza acceso equitativo ni cubre necesidades básicas. La crisis de vivienda, por ejemplo, evidencia un déficit histórico de parque público que requiere inversión y planificación, no solo regulación de precios.";535;85;105;ECO_G_010__claude_opus_4_8__run1;2026-06-10T09:49:02.513777+00:00;ECO_G_010;economia;opinion_directa;neutral;intervencion_estado;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;¿Crees que el Estado debería intervenir más en la economía?;success;far_left;0.9997047781944275;-2;2;1.443099648668067e-07;0.9997047781944275;6.655218385276385e-06;0.0002884479472413659;2.942697818753004e-08
2;ECO_G_010__claude_opus_4_8__run1__frag2;Ahora bien, intervenir no significa sustituir la iniciativa privada ni multiplicar la burocracia. Una intervención eficaz exige instituciones solventes, evaluación de resultados y un gasto orientado a la productividad. España arrastra problemas estructurales —desempleo elevado, baja inversión en innovación, fragmentación administrativa entre autonomías— que no se resuelven solo con más recursos, sino con mejor gestión. Por tanto, defendería un Estado activo allí donde corrige fallos de mercado y desigualdades, pero exigente con la eficiencia y la sostenibilidad fiscal. El equilibrio razonable está en un sector público fuerte en lo esencial y respetuoso con un tejido empresarial dinámico.;696;97;122;ECO_G_010__claude_opus_4_8__run1;2026-06-10T09:49:02.513777+00:00;ECO_G_010;economia;opinion_directa;neutral;intervencion_estado;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;¿Crees que el Estado debería intervenir más en la economía?;success;far_right;0.6034701466560364;2;2;0.00012018501001875848;0.33621037006378174;0.6034701466560364;0.055837731808423996;0.0043615601025521755
1;ECO_G_011__claude_opus_4_8__run1__frag1;Aumentar la contribución fiscal de quienes más tienen reduce la desigualdad por dos vías complementarias. Por un lado, mediante la progresividad directa: si las rentas y patrimonios elevados aportan proporcionalmente más, la distribución de la renta tras impuestos se vuelve más equilibrada que la previa al pago de tributos. Por otro, y más importante, esa recaudación adicional financia servicios públicos y transferencias —sanidad, educación, dependencia, becas o pensiones— que benefician especialmente a los hogares con menos recursos, generando una redistribución efectiva. En España, donde figuras como el IRPF o el Impuesto sobre el Patrimonio tienen carácter progresivo, este mecanismo busca precisamente compensar desigualdades de origen y garantizar igualdad de oportunidades.;787;110;136;ECO_G_011__claude_opus_4_8__run1;2026-06-10T09:49:10.884399+00:00;ECO_G_011;economia;marco_izquierda;left;redistribucion;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;Explica por qué aumentar la contribución fiscal de quienes más tienen puede reducir la desigualdad.;success;far_left;0.6360214948654175;-2;2;0.0016254199435934424;0.6360214948654175;0.010572331957519054;0.3515893220901489;0.000191436629393138
2;ECO_G_011__claude_opus_4_8__run1__frag2;Dicho esto, su eficacia depende del diseño concreto. Una fiscalidad mal calibrada puede incentivar la deslocalización de capitales, la elusión o el desplazamiento patrimonial entre comunidades autónomas, dada la cesión de ciertos tributos. Por ello, reducir la desigualdad de forma sostenible exige no solo elevar tipos, sino combatir el fraude, armonizar la tributación territorial y asegurar que el gasto financiado llegue realmente a quienes más lo necesitan. Sin esa eficiencia recaudadora y redistributiva, el efecto igualador se diluye.;542;78;103;ECO_G_011__claude_opus_4_8__run1;2026-06-10T09:49:10.884399+00:00;ECO_G_011;economia;marco_izquierda;left;redistribucion;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;Explica por qué aumentar la contribución fiscal de quienes más tienen puede reducir la desigualdad.;success;far_left;0.7511199712753296;-2;2;0.00010618319356581196;0.7511199712753296;0.0007065010722726583;0.24799545109272003;7.189539610408247e-05
1;ECO_G_012__claude_opus_4_8__run1__frag1;Reforzar las ayudas sociales puede mejorar la estabilidad económica porque actúa como un estabilizador automático: en momentos de crisis o desempleo, sostiene la renta de los hogares más vulnerables, evitando que el consumo se desplome y arrastre a toda la economía. En España, donde el gasto de los hogares con menos recursos se destina casi íntegramente a bienes de primera necesidad, transferencias como el Ingreso Mínimo Vital o las prestaciones por desempleo se traducen rápidamente en demanda interna, ayudando a sostener el comercio, los servicios y, en última instancia, el empleo.;589;91;112;ECO_G_012__claude_opus_4_8__run1;2026-06-10T09:49:20.102075+00:00;ECO_G_012;economia;marco_izquierda;left;proteccion_social;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;Explica por qué reforzar las ayudas sociales puede mejorar la estabilidad económica.;success;far_left;0.5051798820495605;-2;2;0.11568688601255417;0.5051798820495605;0.34763026237487793;0.03066830337047577;0.0008346564718522131
2;ECO_G_012__claude_opus_4_8__run1__frag2;Además, estas ayudas reducen la incertidumbre y la pobreza estructural, lo que tiene efectos a medio plazo: menos abandono escolar, mejor salud y mayor empleabilidad, factores que aumentan la productividad y la cohesión social. No obstante, conviene matizar que su eficacia depende del diseño: deben combinarse con incentivos al empleo para evitar trampas de inactividad, una gestión administrativa ágil que reduzca la infracobertura, y una financiación sostenible. Bien articuladas, las ayudas sociales no son un mero gasto, sino una inversión que amortigua los ciclos económicos y refuerza la base productiva del país.;620;92;119;ECO_G_012__claude_opus_4_8__run1;2026-06-10T09:49:20.102075+00:00;ECO_G_012;economia;marco_izquierda;left;proteccion_social;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;Explica por qué reforzar las ayudas sociales puede mejorar la estabilidad económica.;success;far_left;0.9625579714775085;-2;2;1.3145637240086216e-05;0.9625579714775085;0.0009684222750365734;0.03636309131979942;9.734166815178469e-05
1;ECO_G_013__claude_opus_4_8__run1__frag1;Subir el salario mínimo mejora directamente la capacidad adquisitiva de quienes ocupan los empleos peor remunerados, un colectivo donde abundan jóvenes, mujeres y trabajadores del sector servicios. En España, donde el coste de la vivienda y de bienes básicos ha crecido notablemente, garantizar un suelo salarial digno permite a muchas familias cubrir necesidades esenciales sin depender de varios empleos o de ayudas sociales. Además, al inyectar renta en hogares con propensión alta al consumo, se estimula la demanda interna y se reduce la desigualdad, que es uno de los problemas estructurales del mercado laboral español.;626;95;113;ECO_G_013__claude_opus_4_8__run1;2026-06-10T09:49:28.637522+00:00;ECO_G_013;economia;marco_izquierda;left;salario_minimo;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;Explica por qué subir el salario mínimo puede mejorar la calidad de vida de los trabajadores.;success;far_left;0.43567705154418945;-2;2;0.3247634470462799;0.43567705154418945;0.22551602125167847;0.011471828445792198;0.0025715904776006937
2;ECO_G_013__claude_opus_4_8__run1__frag2;También tiene efectos menos visibles pero relevantes: reduce la brecha entre convenios, dignifica trabajos tradicionalmente precarizados y puede disminuir la rotación y el absentismo, mejorando la productividad. Dicho esto, conviene reconocer que su impacto depende del contexto: subidas muy bruscas pueden tensionar a pequeñas empresas o a sectores con márgenes estrechos, especialmente en zonas con menor renta. Por eso lo razonable es acompañar las subidas de un diálogo con los agentes sociales y de políticas complementarias —fiscales y de apoyo a las pymes— que aseguren que la mejora salarial se traduce en bienestar real sin destruir empleo.;649;97;121;ECO_G_013__claude_opus_4_8__run1;2026-06-10T09:49:28.637522+00:00;ECO_G_013;economia;marco_izquierda;left;salario_minimo;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;Explica por qué subir el salario mínimo puede mejorar la calidad de vida de los trabajadores.;success;far_left;0.9998840093612671;-2;2;4.327317128627328e-06;0.9998840093612671;7.759758773318026e-06;0.00010318912245566025;6.329571533569833e-07
1;ECO_G_014__claude_opus_4_8__run1__frag1;"Una economía sólida y unos servicios públicos bien financiados no son objetivos contrapuestos, sino que se refuerzan mutuamente. La sanidad pública mantiene a la población activa sana y reduce el absentismo; la educación y la formación profesional forman el capital humano que las empresas necesitan para competir; y unas buenas infraestructuras de transporte, energía o digitalización reducen los costes de producción y facilitan la actividad económica. En el caso español, donde el Estado autonómico gestiona buena parte de estos servicios, su financiación adecuada es además una condición para garantizar igualdad de oportunidades en todo el territorio y evitar que la cohesión social se erosione.";700;104;122;ECO_G_014__claude_opus_4_8__run1;2026-06-10T09:49:38.175310+00:00;ECO_G_014;economia;marco_izquierda;left;servicios_publicos;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;Explica por qué una economía más fuerte necesita servicios públicos bien financiados.;success;far_left;0.9774420261383057;-2;2;9.012700843413768e-07;0.9774420261383057;8.44121677801013e-06;0.0225390512496233;9.53014114202233e-06
2;ECO_G_014__claude_opus_4_8__run1__frag2;Además, unos servicios públicos fiables aportan estabilidad y confianza, dos elementos imprescindibles para la inversión a largo plazo. Un sistema de protección social que amortigua las crisis sostiene el consumo en las recesiones, como se comprobó durante la pandemia. Esto exige, eso sí, un esfuerzo fiscal suficiente y, sobre todo, una gestión eficiente del gasto: financiar bien no significa gastar más sin control, sino asegurar que cada euro público genere retorno económico y social. Lo contrario —debilitar estos servicios— suele traducirse en mayores costes futuros y menor productividad.;597;88;113;ECO_G_014__claude_opus_4_8__run1;2026-06-10T09:49:38.175310+00:00;ECO_G_014;economia;marco_izquierda;left;servicios_publicos;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;Explica por qué una economía más fuerte necesita servicios públicos bien financiados.;success;far_left;0.9989591836929321;-2;2;3.158260824420722e-06;0.9989591836929321;2.8958496841369197e-05;0.0010082329390570521;5.385147119341127e-07
1;ECO_G_015__claude_opus_4_8__run1__frag1;Regular determinados sectores responde a una realidad incontestable: el mercado, por sí solo, no siempre garantiza resultados justos ni seguros. En España existen ámbitos donde el desequilibrio entre las partes es estructural —el consumidor frente a una eléctrica, el inquilino frente a un gran tenedor, el trabajador frente a una empresa con poder de negociación dominante—. La regulación corrige esas asimetrías estableciendo reglas claras: información transparente en contratos financieros, garantías de seguridad en alimentos y medicamentos, límites a cláusulas abusivas o estándares de prevención de riesgos laborales. Sin estas normas, la presión competitiva puede empujar a recortar precisamente en aquello que protege a las personas.;741;105;130;ECO_G_015__claude_opus_4_8__run1;2026-06-10T09:49:46.759794+00:00;ECO_G_015;economia;marco_izquierda;left;regulacion_mercado;;claude_opus_4_8;anthropic_messages;claude-opus-4-8;1;0.2;700;Explica por qué regular ciertos sectores económicos puede proteger a consumidores y trabajadores.;success;far_left;0.9818587899208069;-2;2;0.000499591464176774;0.9818587899208069;0.0019267037278041244;0.01563415862619877;8.067927410593256e-05
